suppressed,malaria_eliminated,num_fertile_females,adult_total_numbers,adult_female,wt,dr,r1,r2,carrier_mos_frequency,healthy_mosquito,carrier_mosquito,carrier_mosquito2,patient_mosquito,healthy_human,carrier_human,patient_human,resistant_human,chasing,chasing_start,chasing_end,avg_pop_during_chase,fertile_female_average,simulation_end,transmission rate to mosquitoes,transmission rate to humans,average dispersal,weekly remating chance,mosquito reproduction chance,animal biting rate,viability fitness,female fecundity fitness,germline resistance rate,drive conversion efficiency,embryo resistance rate,functional resistance proportion,low-density growth rate,seasonal population change,infection duration,immunity duration,density_num_adult_female,human_density,sim_bound,malaria_prevalence,mosquito_prev,ID
0.0,0.0,64832.6,111753.3,64850.0,1830.2,106.7,293508.2,4079.3,106.7,63750.2,0.0,294.3,805.5,1843.7,242.4,1555.6,1158.3,1.0,283.1,600.0,109035.42575126092,47578.665393270516,600.0,0.0528,0.503,0.1517,0.15199999999999997,0.647,0.12999999999999998,0.9090000000000001,0.611,0.9045,0.906,0.3847999999999999,0.00088,12.0,0.4,18.0,15.0,3000.0,300.0,4.0,0.3745833333333334,1.0,189.0
0.0,0.3,51623.5,88629.7,51631.3,631.0,27.0,233950.0,1840.2,27.0,50237.7,0.0,355.7,1037.9,2333.6,144.9,1263.9,1057.6,1.0,268.2,530.2,99511.08081636482,42539.32846274141,600.0,0.07909999999999999,0.26799999999999996,0.08030000000000001,0.708,0.7809999999999999,0.188,0.821,0.8379999999999999,0.47030000000000005,0.9890000000000001,0.1066,0.00048199999999999995,13.0,0.1,18.0,18.0,3000.0,300.0,4.0,0.2935,1.0,1752.0
0.0,0.0,59697.8,102694.8,59708.9,1062.7,4.9,270517.6,3649.4,4.9,58389.6,0.0,348.3,971.0,1454.1,166.2,1800.9,1378.8,1.0,248.0,556.4,106927.98652593997,46650.59880667749,600.0,0.11079999999999998,0.652,0.1574,0.147,0.33,0.994,0.853,0.7300000000000001,0.27810000000000007,0.9190000000000002,0.20539999999999997,0.0009910000000000001,8.0,0.29999999999999993,27.0,18.0,3000.0,300.0,4.0,0.40981249999999997,1.0,3988.0
0.0,0.0,73032.2,126065.2,73052.1,7.7,4450.6,333532.9,918.4,4416.0,68705.3,0.0,1201.2,3145.6,478.9,495.7,2419.1,1406.3,1.0,225.3,600.0,107921.53101701087,46974.639358879496,600.0,0.0839,0.445,0.15850000000000003,0.24299999999999997,0.9730000000000001,0.06800000000000002,0.9970000000000001,0.978,0.6006,0.873,0.2555,0.0005970000000000001,7.0,0.5999999999999999,11.0,17.0,3000.0,300.0,4.0,0.60725,1.0,2040.0
0.0,0.0,72119.9,124493.7,72128.9,123.9,423.4,332039.5,1943.2,421.1,70289.6,0.0,486.7,1352.6,2067.1,163.2,1353.9,1215.8,1.0,154.5,600.0,101873.7745442897,42916.42814059353,600.0,0.0845,0.201,0.07520000000000002,0.673,0.652,0.07199999999999998,0.9480000000000001,0.7809999999999999,0.2071,0.9860000000000001,0.466,0.0008030000000000001,11.0,0.5999999999999999,28.0,16.0,3000.0,300.0,4.0,0.3160625,1.0,2083.0
0.0,0.0,58022.1,100236.7,58155.0,2420.0,3279.9,259800.9,3161.4,3156.5,51621.2,0.0,1687.6,4846.2,452.1,420.7,2230.4,1696.8,1.0,192.1,600.0,90044.52419057672,36220.67058116882,600.0,0.21870000000000003,0.495,0.0352,0.828,0.9890000000000001,0.05899999999999998,0.9600000000000002,0.8320000000000001,0.1858,0.8219999999999998,0.46440000000000003,0.000167,14.0,0.4,11.0,20.0,3000.0,300.0,4.0,0.5523125,1.0,7965.0
0.0,0.1,70288.5,121422.8,70295.5,252.6,20.1,324099.2,2849.3,20.1,69173.1,0.0,316.9,805.5,2409.3,248.4,985.4,1156.9,1.0,216.0,583.7,104649.64868813672,45603.35791204951,600.0,0.16029999999999997,0.868,0.1596,0.6159999999999999,0.3370000000000001,0.38,0.8990000000000002,0.907,0.1647,0.9019999999999999,0.3607,0.0006700000000000001,5.0,0.5999999999999999,13.0,19.0,3000.0,300.0,4.0,0.25704166666666667,1.0,6268.0
0.0,0.0,72459.8,124734.2,72467.0,241.4,81.3,332661.9,2146.8,81.2,71873.6,0.0,153.2,440.2,2670.1,121.9,904.9,1103.1,1.0,234.5,597.1,104864.549430581,45315.915808742444,600.0,0.05910000000000001,0.53,0.0936,0.59,0.44699999999999995,0.188,0.908,0.9109999999999999,0.8332,0.951,0.3658,0.00076,15.0,0.5999999999999999,24.0,19.0,3000.0,300.0,4.0,0.21391666666666667,1.0,546.0
0.0,0.0,74470.4,128687.8,74485.3,1410.3,84.6,341583.3,3551.2,84.3,72696.8,0.0,476.9,1311.6,2442.3,172.4,998.4,1186.9,1.0,154.7,596.4,98345.06173727676,41393.95387836414,600.0,0.169,0.27,0.09929999999999999,0.9259999999999999,0.45099999999999996,0.052000000000000005,0.9099999999999999,0.884,0.3093,0.9149999999999998,0.6249,0.000835,6.0,0.7,20.0,17.0,3000.0,300.0,4.0,0.24391666666666664,1.0,6199.0
0.2,0.9,34943.4,62714.2,36400.8,2533.1,8952.8,155816.9,1499.6,6237.5,36139.6,0.0,70.3,190.9,4486.1,38.3,165.0,110.6,0.8,277.5,600.0,63888.309100667524,25337.64285066174,526.0,0.18870000000000003,0.6449999999999999,0.1153,0.991,0.403,0.612,0.9730000000000001,0.806,0.020299999999999995,0.913,0.03560000000000001,0.00028,15.0,0.5,12.0,14.0,3000.0,300.0,4.0,0.042354166666666665,0.5346011131368404,7316.0
0.0,0.0,62973.9,108415.6,62983.2,610.0,6.7,287681.1,2781.0,6.7,61044.2,0.0,512.4,1426.6,2012.3,302.3,1814.4,671.0,1.0,236.7,562.2,105084.34292028775,45745.19116804684,600.0,0.14000000000000004,0.676,0.1196,0.08399999999999999,0.37699999999999995,0.197,0.852,0.9819999999999999,0.6957000000000001,0.977,0.21059999999999998,0.0007089999999999999,6.0,0.4,15.0,7.0,3000.0,300.0,4.0,0.4409791666666667,1.0,5368.0
0.0,0.0,62307.9,107346.8,62356.7,8903.2,130.5,273427.2,5776.3,129.8,61239.2,0.0,306.6,810.9,2672.8,236.9,1289.1,601.2,1.0,254.5,600.0,96263.31397151703,39235.615095620764,600.0,0.07210000000000001,0.5919999999999999,0.05789999999999999,0.11500000000000002,0.5919999999999999,0.707,0.8390000000000001,0.923,0.32880000000000004,0.866,0.49660000000000004,0.00022300000000000003,7.0,0.4,14.0,8.0,3000.0,300.0,4.0,0.3179166666666666,1.0,1356.0
0.0,0.0,76869.0,132678.7,76881.4,69.5,445.8,353430.7,2854.6,445.0,74231.4,0.0,743.6,1906.4,1816.9,472.6,1986.5,524.0,1.0,259.0,600.0,105539.92759185699,45980.85492339906,600.0,0.1446,0.8859999999999999,0.12489999999999998,0.652,0.402,0.768,0.9490000000000001,0.946,0.49729999999999996,0.8309999999999998,0.22690000000000002,0.00034800000000000006,14.0,0.7,12.0,6.0,3000.0,300.0,4.0,0.5123125,1.0,5147.0
0.0,0.4,46383.8,79638.0,46394.2,454.9,501.1,209748.9,1610.5,498.7,45266.1,0.0,283.1,845.0,3566.7,61.4,938.1,233.8,1.0,252.1,600.0,87920.37655263458,36956.435217433536,600.0,0.18870000000000003,0.202,0.09220000000000002,0.294,0.39,0.804,0.8960000000000001,0.8629999999999999,0.5341000000000001,0.952,0.08519999999999998,0.000311,6.0,0.0,30.0,7.0,3000.0,300.0,4.0,0.2082291666666667,1.0,7314.0
0.0,0.0,74840.5,129239.7,74851.1,817.2,159.0,344534.1,2296.7,158.0,72939.1,0.0,520.9,1391.1,3157.9,187.4,1027.2,427.5,1.0,155.1,592.1,96173.43822948488,40575.07557069484,600.0,0.2448,0.362,0.0866,0.7249999999999999,0.319,0.454,0.916,0.5969999999999999,0.0412,0.967,0.3108,0.000733,13.0,0.7,19.0,8.0,3000.0,300.0,4.0,0.25304166666666666,1.0,8867.0
0.0,0.0,68478.2,117974.0,68487.5,386.4,29.0,313270.2,2998.2,29.0,67836.7,0.0,173.3,477.5,2447.6,161.8,999.8,1190.8,1.0,230.8,556.0,108140.4858939454,47228.229487379336,600.0,0.0653,0.6500000000000001,0.1538,0.907,0.446,0.8949999999999999,0.89,0.7009999999999998,0.1012,0.984,0.3622,0.000871,9.0,0.5,18.0,18.0,3000.0,300.0,4.0,0.242,1.0,1119.0
0.0,0.5,64766.0,112484.4,65212.4,978.6,6207.2,293422.5,2033.1,5473.3,63285.7,0.0,526.6,1400.1,3291.2,177.3,675.8,655.7,1.0,207.5,600.0,77784.39997811038,31674.818865115063,600.0,0.21600000000000003,0.286,0.08409999999999998,0.5010000000000001,0.6180000000000001,0.022,0.9600000000000002,0.8160000000000001,0.5161999999999999,0.9200000000000002,0.0539,0.000208,7.0,0.5999999999999999,11.0,20.0,3000.0,300.0,4.0,0.17772916666666666,0.9121422611111111,8272.0
0.0,0.2,64904.5,111704.2,64922.9,759.1,394.0,295025.6,3157.3,388.9,63849.3,0.0,288.4,785.2,2670.3,179.5,1175.7,774.5,1.0,239.3,561.7,100281.40078592641,42635.803210171885,600.0,0.0648,0.388,0.11949999999999998,0.9339999999999999,0.6530000000000001,0.094,0.865,0.867,0.5263,0.9250000000000002,0.24830000000000002,6.000000000000001e-05,16.0,0.4,17.0,13.0,3000.0,300.0,4.0,0.2823333333333333,1.0,1076.0
0.0,0.0,64458.0,111015.8,64469.3,174.3,1444.0,294148.0,1971.9,1437.0,60794.1,0.0,971.8,2703.4,1608.7,364.3,1974.1,852.9,1.0,256.4,600.0,107662.90879872031,46941.19842453084,600.0,0.16429999999999997,0.318,0.15010000000000004,0.5999999999999999,0.5649999999999998,0.37699999999999995,0.9759999999999998,0.6850000000000002,0.7308000000000001,0.85,0.32310000000000005,0.000589,9.0,0.4,13.0,8.0,3000.0,300.0,4.0,0.48716666666666664,1.0,6014.0
0.0,0.0,71735.2,124246.3,71828.3,8448.9,3329.6,319326.3,3934.4,3254.4,70939.5,0.0,243.2,645.6,4001.7,110.8,643.8,43.7,1.0,62.5,600.0,91182.27601297144,38007.617684554934,600.0,0.19450000000000003,0.519,0.04909999999999999,0.21600000000000003,0.3370000000000001,0.534,0.933,0.5809999999999998,0.5700000000000001,0.8800000000000001,0.22549999999999998,0.0009359999999999999,14.0,0.7,20.0,1.0,3000.0,300.0,4.0,0.15720833333333334,1.0,7169.0
0.0,0.1,56481.0,96993.7,56486.7,80.7,23.2,257213.0,1959.7,23.1,55747.9,0.0,196.5,542.3,2158.2,172.8,1423.9,1045.1,1.0,211.0,591.6,107072.66346174276,46484.62139528734,600.0,0.0531,0.625,0.1649,0.766,0.513,0.766,0.897,0.7030000000000001,0.6784,0.9979999999999999,0.21149999999999997,0.00022899999999999998,18.0,0.2,20.0,15.0,3000.0,300.0,4.0,0.3326458333333333,1.0,175.0
0.0,0.4,48666.0,85159.0,49567.4,1419.2,6884.8,215382.1,3912.7,5636.6,48270.4,0.0,340.2,956.8,2869.8,109.7,946.3,874.2,1.0,220.3,600.0,85575.99546396875,34456.50218837782,600.0,0.2536,0.438,0.1531,0.217,0.30900000000000005,0.6799999999999999,0.923,0.729,0.7682,0.9540000000000001,0.096,0.000104,13.0,0.1,17.0,18.0,3000.0,300.0,4.0,0.22000000000000003,0.9113742391748365,9493.0
0.0,0.0,70695.1,122129.8,70703.3,1180.2,23.3,324413.1,2755.0,23.3,70220.5,0.0,123.1,359.7,3049.5,117.0,813.3,820.2,1.0,253.6,576.1,104236.34998734223,45509.25633719325,600.0,0.0866,0.8710000000000001,0.1167,0.9499999999999998,0.29700000000000004,0.655,0.9049999999999999,0.667,0.34819999999999995,0.9190000000000002,0.2656,0.0008140000000000002,8.0,0.5999999999999999,21.0,15.0,3000.0,300.0,4.0,0.1938125,1.0,2208.0
0.0,0.1,78001.4,134839.3,78021.5,158.0,2714.6,359811.8,752.0,2682.8,76078.6,0.0,562.2,1380.7,3167.0,259.7,1084.7,288.6,1.0,151.9,600.0,90984.66310362823,38076.42089042753,600.0,0.2595,0.7169999999999999,0.0819,0.461,0.29,0.808,0.977,0.9250000000000002,0.023299999999999998,0.924,0.14189999999999997,0.00055,12.0,0.8,16.0,7.0,3000.0,300.0,4.0,0.28008333333333335,1.0,9647.0
0.0,0.0,77670.8,134010.6,77690.2,3660.6,0.0,351262.8,4939.8,0.0,74496.0,0.0,895.4,2298.8,947.8,486.4,2369.4,996.4,1.0,175.3,472.1,102459.54536677801,42633.30439922227,600.0,0.1155,0.805,0.1416,0.367,0.518,0.08099999999999999,0.8,0.8149999999999998,0.4829,0.9380000000000001,0.382,0.00036,17.0,0.7,15.0,16.0,3000.0,300.0,4.0,0.5949583333333334,1.0,3787.0
0.0,0.0,68694.1,118368.7,68708.5,20.7,3618.9,313115.3,572.5,3587.4,68061.8,0.0,171.9,474.8,3066.4,198.0,930.6,605.0,1.0,252.5,600.0,106389.93829477413,46386.39216301196,600.0,0.0613,0.745,0.10069999999999998,0.683,0.51,0.384,0.9960000000000001,0.826,0.4318000000000001,0.907,0.1977,0.000949,18.0,0.5,12.0,10.0,3000.0,300.0,4.0,0.23512500000000003,1.0,799.0
0.0,0.0,77853.0,134367.0,77860.9,108.4,1331.1,357973.1,1496.6,1325.8,71209.4,0.0,1833.8,4817.7,951.7,502.5,2243.4,1102.4,1.0,154.8,600.0,103796.72492920843,43570.61676676576,600.0,0.1372,0.22200000000000003,0.1035,0.119,0.974,0.487,0.953,0.62,0.9892999999999998,0.9700000000000001,0.12599999999999997,0.000632,13.0,0.7,13.0,18.0,3000.0,300.0,4.0,0.5720625,1.0,5240.0
0.0,0.0,55664.1,95741.2,55669.5,199.6,34.2,253875.6,1886.6,34.2,50891.3,0.0,1246.2,3532.0,708.9,309.7,2209.4,1572.0,1.0,251.3,599.2,107518.66414326907,46977.43562664835,600.0,0.201,0.29999999999999993,0.1068,0.399,0.5999999999999999,0.31300000000000006,0.8939999999999999,0.9659999999999999,0.45600000000000007,0.985,0.3234,0.00038,7.0,0.2,15.0,16.0,3000.0,300.0,4.0,0.5248125000000001,1.0,7743.0
0.0,0.0,26413.9,61430.0,35669.3,69483.2,39625.4,18674.9,37207.3,33822.7,34374.4,0.0,330.0,964.9,2279.3,194.4,1048.8,1277.5,1.0,220.3,600.0,77592.91139412734,28028.83343331648,600.0,0.2595,0.71,0.0383,0.9179999999999999,0.6050000000000001,0.185,0.865,0.638,0.13600000000000004,0.835,0.47830000000000006,1.8e-05,8.0,0.2,12.0,18.0,3000.0,300.0,4.0,0.259,0.58393402986076,9318.0
0.0,0.2,53647.5,92381.7,53654.1,684.0,390.1,244740.3,1952.8,388.8,52682.2,0.0,244.7,727.2,3009.2,155.7,1050.5,584.6,1.0,234.5,600.0,100792.15567553428,43767.75590674007,600.0,0.1005,0.3970000000000001,0.0998,0.2800000000000001,0.5069999999999999,0.647,0.93,0.807,0.9374,0.901,0.012,0.000737,3.0,0.2,15.0,9.0,3000.0,300.0,4.0,0.2512916666666667,1.0,3418.0
0.0,0.0,59398.8,102079.5,59406.9,245.9,216.9,270909.9,2201.1,216.1,57208.8,0.0,574.9,1623.2,2635.6,246.9,1569.4,348.1,1.0,266.8,600.0,106093.18478246083,46273.80194152364,600.0,0.2534,0.538,0.11600000000000002,0.097,0.28500000000000003,0.4680000000000001,0.9200000000000002,0.6690000000000002,0.25830000000000003,0.994,0.3142,0.0009689999999999999,16.0,0.29999999999999993,14.0,3.0,3000.0,300.0,4.0,0.3783958333333333,1.0,9486.0
0.0,0.6,51580.2,88451.8,51617.5,256.8,2483.5,232128.0,1541.5,2439.3,50498.0,0.0,291.2,828.3,3215.0,147.0,846.5,591.5,1.0,229.6,600.0,86195.19571177808,35679.33853657747,600.0,0.1835,0.766,0.1253,0.4800000000000001,0.42000000000000004,0.6850000000000002,0.942,0.6180000000000001,0.1002,0.969,0.056100000000000004,0.000327,10.0,0.1,11.0,10.0,3000.0,300.0,4.0,0.20697916666666666,1.0,7135.0
0.0,0.0,56094.5,96535.4,56153.0,2749.3,2419.9,248220.6,5072.8,2403.6,53760.7,0.0,617.0,1775.3,1370.1,291.1,1740.0,1398.8,1.0,407.9,600.0,108436.71061317725,47226.511005269596,600.0,0.09040000000000001,0.277,0.1123,0.043,0.818,0.8779999999999999,0.9800000000000001,0.638,0.26460000000000006,0.8089999999999999,0.7492,0.000919,10.0,0.2,13.0,14.0,3000.0,300.0,4.0,0.42314583333333333,1.0,2441.0
0.0,1.0,46366.6,79570.1,46380.8,1867.0,693.5,207573.9,2299.6,689.1,46380.8,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,1.0,233.1,600.0,82371.72678539375,35479.8689921048,600.0,0.2217,0.51,0.13620000000000002,0.004999999999999999,0.36500000000000005,0.263,0.8960000000000001,0.8219999999999998,0.9044000000000001,0.942,0.1305,0.0005529999999999999,2.0,0.0,13.0,10.0,3000.0,300.0,4.0,0.0,1.0,8448.0
0.0,0.0,56644.6,97292.3,56657.0,24.5,2437.0,256977.9,881.4,2419.8,54403.3,0.0,588.6,1665.1,1833.9,260.1,1917.1,788.9,1.0,241.6,600.0,108918.37145284486,47530.78898438533,600.0,0.0715,0.211,0.11840000000000002,0.489,0.874,0.159,0.993,0.9819999999999999,0.8318,0.851,0.22210000000000002,0.000679,17.0,0.2,17.0,8.0,3000.0,300.0,4.0,0.45358333333333334,1.0,1322.0
0.0,0.5,47590.7,81817.7,47720.5,199.6,3031.7,212343.9,2742.0,2891.1,46505.3,0.0,306.8,908.4,3385.5,172.0,975.2,267.3,1.0,231.8,600.0,86665.28747241832,35113.98371892951,600.0,0.0765,0.23499999999999996,0.125,0.857,0.993,0.454,0.9179999999999999,0.6850000000000002,0.4649,0.994,0.34229999999999994,4.5e-05,13.0,0.0,10.0,2.0,3000.0,300.0,4.0,0.23899999999999996,1.0,1603.0
0.0,0.2,50268.6,86314.8,50291.8,97.3,3288.8,227013.6,462.5,3248.1,49343.5,0.0,244.3,704.0,1692.8,191.9,1532.9,1382.4,1.0,271.4,600.0,96722.32299273385,41910.275550623555,600.0,0.0546,0.724,0.0824,0.9030000000000001,0.668,0.758,0.999,0.787,0.7301,0.929,0.08230000000000001,0.00046899999999999996,3.0,0.1,16.0,19.0,3000.0,300.0,4.0,0.35933333333333334,1.0,327.0
0.0,0.0,55898.0,96205.9,55924.5,12096.3,8.4,240294.6,4957.3,8.4,51841.2,0.0,1068.2,3015.1,1043.7,406.2,2081.2,1268.9,1.0,286.6,578.6,105699.25908501903,44328.84691824483,600.0,0.2198,0.462,0.1207,0.9469999999999998,0.49300000000000005,0.8560000000000001,0.8299999999999998,0.9200000000000002,0.13979999999999998,0.857,0.7938,5.5e-05,17.0,0.2,10.0,8.0,3000.0,300.0,4.0,0.5182083333333334,1.0,8014.0
0.0,0.0,60863.8,104750.9,60870.8,502.1,9.3,277027.5,2759.5,9.3,58518.3,0.0,611.2,1741.3,1193.7,336.9,2267.0,1002.4,1.0,255.2,580.2,108217.32915658611,47261.161001334534,600.0,0.0685,0.426,0.13440000000000002,0.684,0.764,0.687,0.8930000000000001,0.8030000000000002,0.1773,0.916,0.3988999999999999,0.00016400000000000003,15.0,0.29999999999999993,15.0,9.0,3000.0,300.0,4.0,0.5424791666666667,1.0,1326.0
0.0,0.0,68313.4,117836.6,68324.5,14.5,2072.8,312906.9,1502.2,2062.2,66321.2,0.0,548.8,1454.5,1391.5,303.9,1761.1,1343.5,1.0,237.3,600.0,107489.23834009096,46857.258121608946,600.0,0.12110000000000001,0.611,0.1507,0.354,0.446,0.379,0.9789999999999999,0.943,0.5411,0.882,0.4423,0.000873,9.0,0.5,18.0,18.0,3000.0,300.0,4.0,0.4302083333333333,1.0,4065.0
0.0,0.0,64737.4,111477.7,64749.6,282.4,876.1,294804.1,2924.8,872.9,63054.8,0.0,461.7,1233.1,1489.0,289.3,1598.8,1422.9,1.0,276.2,600.0,108613.98691161547,47363.21537270471,600.0,0.07109999999999998,0.43,0.15019999999999997,0.044,0.724,0.702,0.9439999999999997,0.5410000000000001,0.42610000000000003,0.8880000000000001,0.17460000000000003,0.000691,8.0,0.4,14.0,18.0,3000.0,300.0,4.0,0.39335416666666667,1.0,1294.0
0.0,0.0,73825.2,127541.9,73842.2,3096.7,231.2,337846.6,2116.1,229.2,72066.3,0.0,480.2,1295.7,2121.3,353.1,1713.9,611.7,1.0,179.1,600.0,93440.12740269644,39101.04586046977,600.0,0.08299999999999999,0.826,0.0505,0.45200000000000007,0.579,0.22600000000000003,0.8949999999999999,0.731,0.9941999999999999,0.9280000000000002,0.13979999999999998,0.0007979999999999999,10.0,0.7,17.0,10.0,3000.0,300.0,4.0,0.43062500000000004,1.0,2000.0
0.0,0.0,56223.9,96484.8,56232.2,194.5,15.4,255076.5,2706.2,15.4,53548.5,0.0,690.5,1993.2,1545.8,204.5,1955.7,1094.0,1.0,234.3,577.8,108017.81921088828,47088.12169831,600.0,0.177,0.30799999999999994,0.15229999999999996,0.9149999999999998,0.414,0.21400000000000002,0.8870000000000001,0.8110000000000002,0.6517999999999999,0.9209999999999999,0.28819999999999996,0.000284,15.0,0.2,23.0,13.0,3000.0,300.0,4.0,0.4500416666666666,1.0,6888.0
0.0,0.4,70119.5,121869.0,70528.1,1237.0,4911.9,319183.4,4319.5,4469.6,69796.9,0.0,191.8,539.4,3161.7,89.2,668.2,880.9,1.0,128.8,600.0,82474.32142399742,34116.975177400964,600.0,0.08420000000000001,0.283,0.1508,0.4779999999999999,0.5330000000000001,0.281,0.958,0.913,0.5612000000000001,0.8030000000000002,0.29300000000000004,6.7e-05,4.0,0.7,26.0,20.0,3000.0,300.0,4.0,0.1577916666666667,0.9154069067501741,2063.0
0.0,0.0,59634.5,102585.2,59649.1,3302.2,0.0,267837.1,3930.5,0.0,58502.7,0.0,302.5,843.9,2439.1,269.5,1726.0,365.4,1.0,256.9,475.5,106950.5967240608,46605.23908217113,600.0,0.0748,0.731,0.12400000000000003,0.48299999999999993,0.44800000000000006,0.793,0.804,0.9280000000000002,0.7016,0.9259999999999999,0.4615,0.000321,7.0,0.29999999999999993,15.0,3.0,3000.0,300.0,4.0,0.41572916666666676,1.0,1507.0
0.0,0.0,75222.8,129884.5,75237.3,1357.1,24.5,344919.6,3752.6,24.5,73488.6,0.0,461.2,1287.5,2256.8,155.2,1302.6,1085.4,1.0,192.6,570.5,101211.07184920904,43421.565867316815,600.0,0.1105,0.23400000000000004,0.1204,0.724,0.49000000000000005,0.588,0.876,0.668,0.668,0.9600000000000002,0.31910000000000005,0.0009119999999999999,6.0,0.7,29.0,14.0,3000.0,300.0,4.0,0.30370833333333336,1.0,3964.0
0.0,0.2,51790.2,88909.1,51796.0,1324.3,2.9,234243.3,2067.1,2.9,49808.9,0.0,506.5,1480.6,1701.1,208.0,1518.6,1372.3,1.0,220.3,558.0,100592.588690125,43453.86190565029,600.0,0.0758,0.238,0.1267,0.5389999999999999,0.9979999999999999,0.8459999999999999,0.852,0.7940000000000002,0.7544000000000001,0.9410000000000001,0.023,0.000369,5.0,0.1,14.0,17.0,3000.0,300.0,4.0,0.35970833333333335,1.0,1559.0
0.4,0.8,35747.1,62814.9,36423.7,6895.5,6431.7,154728.1,672.7,5023.9,35505.1,0.0,248.2,670.4,4169.4,85.2,451.8,93.6,0.8,253.875,523.625,47623.139459264195,19159.330894833653,502.6,0.11769999999999999,0.24699999999999997,0.09119999999999999,0.828,0.833,0.196,0.9810000000000001,0.9269999999999999,0.0196,0.9109999999999999,0.06499999999999999,7e-05,6.0,0.5,12.0,3.0,3000.0,300.0,4.0,0.11185416666666667,0.5134731278153153,4320.0
0.0,0.0,74903.0,129481.3,74980.1,65671.6,175.2,273558.7,9033.3,174.8,72780.5,0.0,592.0,1607.6,3130.8,222.6,1305.9,140.7,1.0,211.0,600.0,97830.0412803901,40702.992276441466,600.0,0.15419999999999998,0.29599999999999993,0.0758,0.8160000000000001,0.454,0.06299999999999999,0.807,0.503,0.8229,0.9490000000000001,0.6509,0.0009130000000000001,9.0,0.7,20.0,2.0,3000.0,300.0,4.0,0.3184375,1.0,5577.0
0.0,0.8,51099.7,90731.5,52259.7,18602.8,10234.4,214719.0,3987.0,8333.7,52142.7,0.0,31.0,86.0,4655.2,9.9,83.8,51.1,1.0,82.4,600.0,57336.511445164506,23456.46281002377,600.0,0.1958,0.30100000000000005,0.0849,0.254,0.31199999999999994,0.195,0.8930000000000001,0.914,0.4713,0.9280000000000002,0.0896,0.00027299999999999997,3.0,0.8,30.0,9.0,3000.0,300.0,4.0,0.01952083333333333,0.7851835565181198,7573.0
0.1,0.1,50220.3,86427.3,50227.7,0.0,2077.6,228668.5,277.7,2064.6,49101.9,0.0,302.1,823.7,1894.3,251.0,1622.4,1032.3,0.5,193.6,600.0,106592.75776025301,46315.669013739476,560.7,0.08409999999999998,0.8390000000000001,0.1618,0.387,0.44699999999999995,0.9439999999999997,0.984,0.8110000000000002,0.7303,0.9789999999999999,0.07509999999999999,0.000727,8.0,0.2,14.0,11.0,3000.0,300.0,4.0,0.3902916666666667,0.9,2401.0
0.0,0.8,61820.9,109465.8,63361.1,4461.5,8669.8,274958.0,6471.1,6527.1,63078.3,0.0,76.9,205.9,4167.5,50.9,298.2,283.4,1.0,198.4,597.6,61023.135363808964,22814.56809532645,600.0,0.0647,0.524,0.0895,0.9629999999999999,0.6100000000000001,0.004000000000000001,0.8629999999999999,0.945,0.8807,0.9190000000000002,0.0647,3.3e-05,9.0,0.7,22.0,18.0,3000.0,300.0,4.0,0.07272916666666666,0.8238294592927012,1070.0
0.0,0.0,68155.5,117611.5,68164.4,77.9,837.1,312680.5,2034.9,834.9,67095.9,0.0,284.2,784.3,3029.9,115.1,994.0,661.0,1.0,244.7,600.0,106118.7280720756,46174.43096360554,600.0,0.09140000000000001,0.23200000000000004,0.12610000000000002,0.16599999999999998,0.503,0.559,0.9469999999999998,0.8230000000000001,0.2671,0.943,0.253,0.000327,8.0,0.5,25.0,12.0,3000.0,300.0,4.0,0.2310625,1.0,2872.0
0.0,0.0,56086.4,96387.6,56087.9,26.0,581.4,256896.8,318.8,579.4,54209.7,0.0,488.9,1389.3,1489.3,349.8,1756.7,1204.2,0.9,238.77777777777777,600.0,108300.21707700766,47311.86353401078,600.0,0.08230000000000001,0.503,0.0976,0.817,0.699,0.5149999999999999,0.952,0.9659999999999999,0.39970000000000006,0.994,0.1305,0.000924,15.0,0.2,10.0,9.0,3000.0,300.0,4.0,0.43885416666666666,1.0,2267.0
0.0,0.1,76793.9,132534.6,76800.6,390.0,694.2,353387.5,2009.3,692.5,74887.3,0.0,525.7,1387.6,3469.1,178.9,915.1,236.9,1.0,222.7,600.0,104077.07450560514,44749.30134404862,600.0,0.2016,0.23400000000000004,0.1368,0.03899999999999999,0.434,0.967,0.9410000000000001,0.715,0.46719999999999995,0.9250000000000002,0.15419999999999998,0.000264,12.0,0.7,17.0,5.0,3000.0,300.0,4.0,0.22791666666666668,1.0,7768.0
0.0,0.0,51534.8,88770.0,51553.1,1220.8,1159.9,233120.6,2434.9,1152.0,50475.0,0.0,295.3,782.8,2602.5,159.7,1318.1,719.7,1.0,285.8,600.0,99481.00207254446,43037.5308992659,600.0,0.1548,0.6399999999999999,0.08519999999999998,0.294,0.29300000000000004,0.266,0.967,0.752,0.782,0.844,0.44089999999999996,0.0009790000000000003,3.0,0.2,19.0,10.0,3000.0,300.0,4.0,0.307875,1.0,5611.0
